id_renabap,nombre_barrio,school_type,distance,idserv,partido_comuna
1162,Libertad,Modalidad Especial_Nivel Primario,2701.18319351133,14336,Comuna 8
1165,Tres de Enero,Modalidad Especial_Nivel Primario,2385.40172677508,14336,Comuna 3
1166,Primero de Octubre,Modalidad Especial_Nivel Primario,2881.1589361782,14336,Presidente Perón
1168,Diecisiete de Noviembre,Modalidad Especial_Nivel Primario,253.392747941212,4803,Malvinas Argentinas
1176,La Lonja,Modalidad Especial_Nivel Primario,3136.15961430411,14336,Ezeiza
1288,El Faro,Modalidad Especial_Nivel Primario,1041.18858976264,23857,Merlo
1289,Ciudad Jardín Santa Catalina,Modalidad Especial_Nivel Primario,1716.0521748363,4803,Esteban Echeverría
1291,Juan Manuel de Rosas II,Modalidad Especial_Nivel Primario,2109.79903660359,4803,San Miguel
1293,Gabriel Miró,Modalidad Especial_Nivel Primario,3172.94949477909,4803,Pilar
1295,La Cava,Modalidad Especial_Nivel Primario,3496.49305437918,23857,Hurlingham
1299,San José Obrero,Modalidad Especial_Nivel Primario,4168.21485771428,4803,Morón
1305,Unión y Fuerza,Modalidad Especial_Nivel Primario,2517.42211949923,4803,Lanús
1308,Néstor Kirchner,Modalidad Especial_Nivel Primario,3300.71630169611,23857,General San Martín
1311,El Chaparral,Modalidad Especial_Nivel Primario,2115.8519913586,18780,San Isidro
1312,Sebastián,Modalidad Especial_Nivel Primario,3321.18610180027,23857,Ituzaingó
1381,América Latina,Modalidad Especial_Nivel Primario,1653.12856102666,4803,Tres de Febrero
1438,Nuevo Horizonte,Modalidad Especial_Nivel Primario,1294.19810393017,4803,Florencio Varela
1502,Estación Budge,Modalidad Especial_Nivel Primario,1866.23294161419,4803,Quilmes
1510,Sin Nombre,Modalidad Especial_Nivel Primario,3664.87718141481,14336,San Fernando
1519,Diez de Abril,Modalidad Especial_Nivel Primario,471.641802758845,4803,Comuna 9
1553,El Paredón,Modalidad Especial_Nivel Primario,3325.30080526476,14336,Lomas de Zamora
1574,Las Casuarinas,Modalidad Especial_Nivel Primario,2826.02541304485,4804,Avellaneda
4392,Diecisiete de Marzo,Modalidad Especial_Nivel Primario,2549.07624146254,14336,Comuna 15
4394,La L,Modalidad Especial_Nivel Primario,2603.37306479203,4803,Vicente López
4395,Juan Manuel de Rosas,Modalidad Especial_Nivel Primario,1621.86391481432,4803,Comuna 14
4396,Dos de Abril,Modalidad Especial_Nivel Primario,1955.11379473286,4803,Escobar
4449,Santa Cecilia,Modalidad Especial_Nivel Primario,2322.17988781518,4802,José C. Paz
4450,O'Higgins,Modalidad Especial_Nivel Primario,2593.07048715556,12154,Moreno
4719,El Bajo,Modalidad Especial_Nivel Primario,2053.35644114698,4803,La Matanza
4720,Villa Corchito,Modalidad Especial_Nivel Primario,1904.40484658859,4803,Berazategui
4723,Sin Nombre,Modalidad Especial_Nivel Primario,1768.68397433796,4803,Tigre
4724,Los Tanos,Modalidad Especial_Nivel Primario,4009.965110908,4803,Comuna 6
4725,La Villita,Modalidad Especial_Nivel Primario,1376.64172985033,4803,Comuna 1
5001,Villa Urbana,Modalidad Especial_Nivel Primario,3449.41921205541,4803,Comuna 4
5002,Fiorito II,Modalidad Especial_Nivel Primario,2895.76866267065,23857,Comuna 5
5003,Fiorito III,Modalidad Especial_Nivel Primario,3678.52709334588,23857,Comuna 12
5392,La Loma,Modalidad Especial_Nivel Primario,2259.00313260148,12154,Almirante Brown
6369,Diecisiete de Octubre,Modalidad Especial_Nivel Primario,3547.80380578658,23857,Comuna 7
6370,Sin Nombre,Modalidad Especial_Nivel Primario,2280.18475219332,4803,Comuna 10
32,Urquiza,Modalidad Especial_Nivel Primario,3029.8861354685,628,Comuna 11
62,Lucena,Modalidad Especial_Nivel Primario,1179.76455262912,624,Comuna 2
116,Siete de Enero,Modalidad Especial_Nivel Primario,2007.98360277534,629,Comuna 13
118,Sin Nombre,Modalidad Especial_Nivel Primario,1889.66825355933,24892,Comuna 8
119,Danubio Azul,Modalidad Especial_Nivel Primario,604.741101691539,628,Comuna 3
122,Inflamable,Modalidad Especial_Nivel Primario,705.255753899038,628,Presidente Perón
126,Martín García,Modalidad Especial_Nivel Primario,918.97999638172,24892,Malvinas Argentinas
127,Matanza y José Martín de La Serna,Modalidad Especial_Nivel Primario,964.949033852242,629,Ezeiza
128,Villa Corina,Modalidad Especial_Nivel Primario,214.790278557128,629,Merlo
131,Siete de Septiembre,Modalidad Especial_Nivel Primario,1617.33726770273,629,Esteban Echeverría
145,Santa Catalina,Modalidad Especial_Nivel Primario,162.218768017387,628,San Miguel
147,La Saladita,Modalidad Especial_Nivel Primario,1489.85936983897,626,Pilar
149,La Esperanza,Modalidad Especial_Nivel Primario,2706.9052050462,625,Hurlingham
152,Jardín de América,Modalidad Especial_Nivel Primario,2708.77364195902,625,Morón
159,Sin Nombre,Modalidad Especial_Nivel Primario,2411.72426737995,625,Lanús
866,Viaducto,Modalidad Especial_Nivel Primario,599.740402359503,18674,General San Martín
992,Isla Maciel,Modalidad Especial_Nivel Primario,2626.56856697625,623,San Isidro
1013,Madariaga,Modalidad Especial_Nivel Primario,1855.5310575948,629,Ituzaingó
1035,Lealtad y Justicia,Modalidad Especial_Nivel Primario,1846.44315865107,625,Tres de Febrero
1036,Azul,Modalidad Especial_Nivel Primario,745.136844578635,10750,Florencio Varela
1044,Honor y Dignidad,Modalidad Especial_Nivel Primario,1919.2180338318,629,Quilmes
1108,Dieciseis de Marzo,Modalidad Especial_Nivel Primario,2715.46584001129,625,San Fernando
1133,El Arroyo,Modalidad Especial_Nivel Primario,2395.44422725282,625,Comuna 9
1221,El Parque,Modalidad Especial_Nivel Primario,735.814744735956,629,Lomas de Zamora
1226,Sasetru,Modalidad Especial_Nivel Primario,2499.1765527887,629,Avellaneda
1227,Villa Tranquila,Modalidad Especial_Nivel Primario,1361.14991790119,623,Comuna 15
1242,Modelo,Modalidad Especial_Nivel Primario,2594.78808621263,9199,Vicente López
1301,Tierra Verde,Modalidad Especial_Nivel Primario,2622.39132242956,626,Comuna 14
1316,Luján,Modalidad Especial_Nivel Primario,1242.46024470021,629,Escobar
1339,Rancho Grande San Lorenzo,Modalidad Especial_Nivel Primario,2042.81972707994,625,José C. Paz
2871,La Tierrita,Modalidad Especial_Nivel Primario,940.265998020119,629,Moreno
2874,Doce de Mayo,Modalidad Especial_Nivel Primario,1776.17270764874,626,La Matanza
2876,Nueva Ana,Modalidad Especial_Nivel Primario,1917.44592819573,626,Berazategui
2881,Nueva Ana II,Modalidad Especial_Nivel Primario,2552.34788383029,626,Tigre
2947,El Dínamo,Modalidad Especial_Nivel Primario,1491.57632282744,629,Comuna 6
2948,Sin Nombre,Modalidad Especial_Nivel Primario,1415.03219738433,629,Comuna 1
4243,Unión de Avellaneda,Modalidad Especial_Nivel Primario,1385.34066948398,623,Comuna 4
4346,Sin Nombre,Modalidad Especial_Nivel Primario,1634.75675112911,623,Comuna 5
4451,Lamanna,Modalidad Especial_Nivel Primario,1360.13099485061,624,Comuna 12
4548,El Viaducto,Modalidad Especial_Nivel Primario,427.167612015763,626,Almirante Brown
4590,Km 5 Ferrocarril Roca,Modalidad Especial_Nivel Primario,2074.05744022725,624,Comuna 7
4591,Vagón,Modalidad Especial_Nivel Primario,1881.32061834667,627,Comuna 10
4611,Anexo Quince de Octubre,Modalidad Especial_Nivel Primario,479.6432898513,628,Comuna 11
4742,Las Vías,Modalidad Especial_Nivel Primario,888.273147736501,627,Comuna 2
2602,Playón de Chacarita,Modalidad Especial_Nivel Primario,9336.40694990845,9028,Comuna 13
2603,La Carbonilla,Modalidad Especial_Nivel Primario,7643.04936732624,3413,Comuna 8
2604,Jorge Newbery,Modalidad Especial_Nivel Primario,9799.27419119369,3413,Comuna 3
112,Borges y Rosetti,Modalidad Especial_Formaci�n Integral,1063.25350954658,9025,Vicente López
179,La Fabrikita,Modalidad Especial_Formaci�n Integral,3982.31934831176,65783,Comuna 14
180,Las Flores,Modalidad Especial_Formaci�n Integral,3881.76565775176,65783,Escobar
236,Panamericano,Modalidad Especial_Formaci�n Integral,1270.98727741137,9025,José C. Paz
238,Siete de mayo,Modalidad Especial_Formaci�n Integral,698.141232916824,9025,Moreno
239,Dos de Abril,Modalidad Especial_Formaci�n Integral,954.558217906381,9025,La Matanza
241,Valle Grande,Modalidad Especial_Formaci�n Integral,538.54189383581,9025,Berazategui
369,La Fabrikita II,Modalidad Especial_Formaci�n Integral,4142.15917755071,65783,Tigre
1140,Virgen de Luján,Modalidad Especial_Formaci�n Integral,1319.21034692411,9027,Comuna 6
1146,Gándara,Modalidad Especial_Formaci�n Integral,1351.20792145868,9025,Comuna 1
1156,Primero de Julio,Modalidad Especial_Formaci�n Integral,782.298973901575,9025,Comuna 4
2888,La Villita de Carballo,Modalidad Especial_Formaci�n Integral,4082.61814916087,65783,Comuna 5
4726,Ferroviario Aristóbulo del Valle,Modalidad Especial_Formaci�n Integral,3086.38642104309,9028,Comuna 12
5337,Sin Nombre,Modalidad Especial_Formaci�n Integral,2631.12804340947,65783,Almirante Brown
5338,Sin Nombre,Modalidad Especial_Formaci�n Integral,4395.03507403365,9028,Comuna 7
4382,El Ombú,Modalidad Especial_Formaci�n Integral,9927.8040887335,9028,Comuna 10
4635,Sin Nombre,Modalidad Especial_Formaci�n Integral,14448.1546765726,9028,Comuna 11
234,El Triángulo,Modalidad Especial_Formaci�n Integral,1504.60925750265,13485,Comuna 2
247,San Miguel,Modalidad Especial_Formaci�n Integral,1296.75833515343,24861,Comuna 13
251,El Mirador,Modalidad Especial_Formaci�n Integral,2228.83643120198,65622,Comuna 8
261,De Acunto,Modalidad Especial_Formaci�n Integral,1930.89637494939,65622,Comuna 3
271,Ovejero Viejo,Modalidad Especial_Formaci�n Integral,2449.55158358639,65484,Presidente Perón
385,Stone,Modalidad Especial_Formaci�n Integral,2244.73935202126,9586,Malvinas Argentinas
391,El Ruso,Modalidad Especial_Formaci�n Integral,4801.60933192405,13485,Ezeiza
392,Cabot,Modalidad Especial_Formaci�n Integral,1914.5822931125,13485,Merlo
434,Ovejero Chico,Modalidad Especial_Formaci�n Integral,3505.09594105791,65484,Esteban Echeverría
440,Doña Justa,Modalidad Especial_Formaci�n Integral,2267.27729595449,24861,San Miguel
443,Primero de Julio,Modalidad Especial_Formaci�n Integral,6058.0194189499,9586,Pilar
462,Villa Bote,Modalidad Especial_Formaci�n Integral,1439.19855106394,24159,Hurlingham
463,El Matadero,Modalidad Especial_Formaci�n Integral,4230.69719981845,24159,Morón
1053,Ovejero Chico II,Modalidad Especial_Formaci�n Integral,3496.85665807118,65484,Lanús
1084,La Chechela,Modalidad Especial_Formaci�n Integral,1879.89560576977,24159,General San Martín
1093,La Esperanza,Modalidad Especial_Formaci�n Integral,4585.27769462151,13485,San Isidro
1132,Los Pinos,Modalidad Especial_Formaci�n Integral,4465.52311607596,65484,Ituzaingó
1235,Amancay,Modalidad Especial_Formaci�n Integral,19.6786744402536,9587,Tres de Febrero
1276,Cri Cri,Modalidad Especial_Formaci�n Integral,4110.700757718,65484,Florencio Varela
1509,Villa La Esperanza,Modalidad Especial_Formaci�n Integral,3571.24820701551,9586,Quilmes
1522,Villa Alegre,Modalidad Especial_Formaci�n Integral,6040.98803760361,24159,San Fernando
1523,Storni y Uruguay,Modalidad Especial_Formaci�n Integral,4884.34575554931,13485,Comuna 9
1534,Los Robles y Facundo Quiroga,Modalidad Especial_Formaci�n Integral,2331.10488927687,9586,Lomas de Zamora
1559,Phillips,Modalidad Especial_Formaci�n Integral,660.057285333024,65622,Avellaneda
4575,Parque Norte,Modalidad Especial_Formaci�n Integral,4659.8733286292,65484,Comuna 15
4593,Los Pinos,Modalidad Especial_Formaci�n Integral,692.054932759021,13485,Vicente López
5301,San Luis,Modalidad Especial_Formaci�n Integral,3926.385498285,24861,Comuna 14
5302,San Javier,Modalidad Especial_Formaci�n Integral,3882.89926821602,13485,Escobar
5304,El Triángulo,Modalidad Especial_Formaci�n Integral,1720.21659550281,9587,José C. Paz
5324,Don Federico,Modalidad Especial_Formaci�n Integral,8747.94640518115,24861,Moreno
5325,Arenera,Modalidad Especial_Formaci�n Integral,9320.44443355355,24861,La Matanza
6301,Cementerio,Modalidad Especial_Formaci�n Integral,1760.47764066583,24159,Berazategui
6306,Las Heras,Modalidad Especial_Formaci�n Integral,2729.87773702334,24159,Tigre
50,Urquiza,Modalidad Especial_Formaci�n Integral,4528.81393780732,6979,Comuna 6
67,11 de Septiembre y Bruguetti,Modalidad Especial_Formaci�n Integral,2952.94757169603,24894,Comuna 1
178,Concejal Alfonzo II,Modalidad Especial_Formaci�n Integral,1913.44866044566,3604,Comuna 4
259,Nuestra Señora de Caacupé,Modalidad Especial_Formaci�n Integral,4193.61870850267,3599,Comuna 5
386,Alberdi,Modalidad Especial_Formaci�n Integral,2531.38443655164,24894,Comuna 12
387,Las Acacias,Modalidad Especial_Formaci�n Integral,1512.37008618665,3604,Almirante Brown
441,Comunidad Pueblo Guaraní,Modalidad Especial_Formaci�n Integral,5262.82818019869,3604,Comuna 7
442,Muñiz,Modalidad Especial_Formaci�n Integral,5046.05267096441,18209,Comuna 10
621,Nestor Kirchner,Modalidad Especial_Formaci�n Integral,4622.89211136786,6979,Comuna 11
648,Las Acacias,Modalidad Especial_Formaci�n Integral,1465.69239382325,3604,Comuna 2
651,Lido,Modalidad Especial_Formaci�n Integral,1819.52953040223,3600,Comuna 13
653,Sagrada Familia,Modalidad Especial_Formaci�n Integral,4775.34202190851,24894,Comuna 8
661,11 de Septiembre y Fernández Moreno,Modalidad Especial_Formaci�n Integral,3994.33293684372,3599,Comuna 3
721,Comunidad Guaraní,Modalidad Especial_Formaci�n Integral,5262.27741655949,24894,Presidente Perón
732,Papelitos,Modalidad Especial_Formaci�n Integral,4064.34242603052,3604,Malvinas Argentinas
737,Ferrari,Modalidad Especial_Formaci�n Integral,3157.89265937377,19629,Ezeiza
766,Parque Jardín II,Modalidad Especial_Formaci�n Integral,2956.71867050504,19629,Merlo
793,Parque Jardín,Modalidad Especial_Formaci�n Integral,2669.12348201022,3602,Esteban Echeverría
850,Santa María,Modalidad Especial_Formaci�n Integral,2937.78079224357,19629,San Miguel
919,Vucetich II,Modalidad Especial_Formaci�n Integral,6223.76854587325,24894,Pilar
993,Frino,Modalidad Especial_Formaci�n Integral,4341.9339098316,24894,Hurlingham
1073,Vucetich I,Modalidad Especial_Formaci�n Integral,6341.59973761105,24894,Morón
1079,Terminal 391,Modalidad Especial_Formaci�n Integral,5003.14073800662,3599,Lanús
1082,Estación Sol y Verde,Modalidad Especial_Formaci�n Integral,6451.05457985564,6979,General San Martín
1368,Saavedra Lamas II,Modalidad Especial_Formaci�n Integral,5980.26371431354,6979,San Isidro
1370,Roosevelt I,Modalidad Especial_Formaci�n Integral,5838.03443503945,18209,Ituzaingó
1371,San Pantaleón III,Modalidad Especial_Formaci�n Integral,5158.78914655636,18209,Tres de Febrero
1372,San Agustín,Modalidad Especial_Formaci�n Integral,3953.40632591717,18209,Florencio Varela
1373,San Atilio,Modalidad Especial_Formaci�n Integral,4023.99246446886,6979,Quilmes
1374,San Pantaleón II,Modalidad Especial_Formaci�n Integral,5654.86409944493,18209,San Fernando
1379,Pueyrredón,Modalidad Especial_Formaci�n Integral,1171.37872235391,3604,Comuna 9
1382,Provincias Unidas,Modalidad Especial_Formaci�n Integral,1822.51636404394,3600,Lomas de Zamora
1383,Viena,Modalidad Especial_Formaci�n Integral,3714.58564749862,24894,Avellaneda
1384,La Cava,Modalidad Especial_Formaci�n Integral,4544.40726917708,3599,Comuna 15
1385,El Ceibo,Modalidad Especial_Formaci�n Integral,3411.08650943754,3604,Vicente López
1386,Mirador de Altube II,Modalidad Especial_Formaci�n Integral,4007.26439645159,3604,Comuna 14
1521,Providencia,Modalidad Especial_Formaci�n Integral,2601.81421183514,15948,Escobar
1537,Estación Piñero,Modalidad Especial_Formaci�n Integral,2214.88861492433,24894,José C. Paz
1539,Aguas Claras,Modalidad Especial_Formaci�n Integral,652.572703588438,3600,Moreno
1556,Unión Néstor Kirchner,Modalidad Especial_Formaci�n Integral,4027.48844276002,3604,La Matanza
1557,La Triangulito,Modalidad Especial_Formaci�n Integral,2112.42909941828,3604,Berazategui
1562,Sarmiento,Modalidad Especial_Formaci�n Integral,3465.78814880531,3604,Tigre
1563,Mirador de Altube,Modalidad Especial_Formaci�n Integral,2962.06223877855,18209,Comuna 6
1564,Sol y Verde II,Modalidad Especial_Formaci�n Integral,3305.72691991172,6979,Comuna 1
4417,Alvear III,Modalidad Especial_Formaci�n Integral,5711.21793593557,24894,Comuna 4
4544,Potosí y Florencio Ballesteros,Modalidad Especial_Formaci�n Integral,3095.56632300086,3604,Comuna 5
4737,La Esperanza,Modalidad Especial_Formaci�n Integral,5187.72128645308,24894,Comuna 12
5342,La Bistrica,Modalidad Especial_Formaci�n Integral,5492.90093568549,18209,Almirante Brown
5343,La Esperanza de Lamas,Modalidad Especial_Formaci�n Integral,5296.3479787227,18209,Comuna 7
5344,Bolívar,Modalidad Especial_Formaci�n Integral,5615.80849247844,18209,Comuna 10
6328,Frino,Modalidad Especial_Formaci�n Integral,3314.64999590853,24894,Comuna 11
6331,León,Modalidad Especial_Formaci�n Integral,4633.47468243801,24894,Comuna 2
6332,Las Casitas de Lamas,Modalidad Especial_Formaci�n Integral,5384.20280858452,18209,Comuna 13
6334,Sol y Verde,Modalidad Especial_Formaci�n Integral,4609.3896928847,6979,Comuna 8
81,Benito Juárez y Balaguer,Modalidad Especial_Formaci�n Integral,2946.41745676737,12890,Comuna 3
146,Güemes,Modalidad Especial_Formaci�n Integral,9872.13976597875,12890,Presidente Perón
193,Los Hornos,Modalidad Especial_Formaci�n Integral,2185.66915175727,18209,Malvinas Argentinas
218,Primero de mayo,Modalidad Especial_Formaci�n Integral,4271.69290217429,18209,Ezeiza
230,La Gloria,Modalidad Especial_Formaci�n Integral,7058.39747283853,6059,Merlo
324,Los Paraísos II,Modalidad Especial_Formaci�n Integral,2509.15150675747,18385,Esteban Echeverría
431,Parque El Sol,Modalidad Especial_Formaci�n Integral,4147.82656285292,6057,San Miguel
541,Lomas Verdes,Modalidad Especial_Formaci�n Integral,4039.227895624,6059,Pilar
556,Bongiovani II,Modalidad Especial_Formaci�n Integral,3797.43324457999,6058,Hurlingham
569,Pico Rojo,Modalidad Especial_Formaci�n Integral,13425.0635482406,18209,Morón
573,Luchetti,Modalidad Especial_Formaci�n Integral,10600.3634199149,12890,Lanús
610,Selectos de Gaona,Modalidad Especial_Formaci�n Integral,13132.4516469127,12890,General San Martín
674,Haras Trujúi,Modalidad Especial_Formaci�n Integral,4294.63302983655,12891,San Isidro
691,Las Catalinas,Modalidad Especial_Formaci�n Integral,3952.80091677138,12891,Ituzaingó
711,Prozorovich,Modalidad Especial_Formaci�n Integral,2782.43231064196,18209,Tres de Febrero
714,San Francisco,Modalidad Especial_Formaci�n Integral,3665.98281919166,18209,Florencio Varela
731,Dieciocho de Julio,Modalidad Especial_Formaci�n Integral,1270.67350451366,18209,Quilmes
777,Reja Grande II,Modalidad Especial_Formaci�n Integral,7974.55749593229,6060,San Fernando
786,Anderson,Modalidad Especial_Formaci�n Integral,2662.79292254771,18209,Comuna 9
826,Lomas Verdes II,Modalidad Especial_Formaci�n Integral,6284.68931752523,6059,Lomas de Zamora
829,Malaver,Modalidad Especial_Formaci�n Integral,3188.97375109332,12891,Avellaneda
831,Reja Grande II,Modalidad Especial_Formaci�n Integral,7462.38613800798,6059,Comuna 15
845,Don Máximo,Modalidad Especial_Formaci�n Integral,4088.47657233601,18209,Vicente López
909,El Vergel,Modalidad Especial_Formaci�n Integral,4724.96049277926,18209,Comuna 14
910,Santa Elena,Modalidad Especial_Formaci�n Integral,3528.64453890313,6058,Escobar
912,Cinco de Enero,Modalidad Especial_Formaci�n Integral,2030.66135581569,18209,José C. Paz
913,Las Catonas,Modalidad Especial_Formaci�n Integral,3297.9011799679,6058,Moreno
914,Atalaya,Modalidad Especial_Formaci�n Integral,2628.61736043161,12890,La Matanza
921,Seminario,Modalidad Especial_Formaci�n Integral,4021.62261926067,6059,Berazategui
922,Los Mirasoles,Modalidad Especial_Formaci�n Integral,3318.83598445038,12891,Tigre
923,Mariló,Modalidad Especial_Formaci�n Integral,4025.066101252,65405,Comuna 6
925,Pages,Modalidad Especial_Formaci�n Integral,2998.83849249365,65705,Comuna 1
926,Villanueva,Modalidad Especial_Formaci�n Integral,1826.3191481078,12891,Comuna 4
927,El Reencuentro,Modalidad Especial_Formaci�n Integral,3293.84434644783,12891,Comuna 5
928,Veintitrés de Diciembre,Modalidad Especial_Formaci�n Integral,3415.17492861402,18209,Comuna 12
930,Fondo 25 de Mayo,Modalidad Especial_Formaci�n Integral,6718.49726772338,18385,Almirante Brown
931,Aberastury,Modalidad Especial_Formaci�n Integral,4858.38325166671,12891,Comuna 7
933,Santa Paula I,Modalidad Especial_Formaci�n Integral,1520.78500320717,12891,Comuna 10
944,Santa Paula II,Modalidad Especial_Formaci�n Integral,1271.54363877407,12891,Comuna 11
947,Dos de Abril,Modalidad Especial_Formaci�n Integral,2202.38753298969,18209,Comuna 2
949,San Cayetano,Modalidad Especial_Formaci�n Integral,3916.83756381862,12891,Comuna 13
951,San Enrique,Modalidad Especial_Formaci�n Integral,7651.11082656992,6059,Comuna 8
977,Juan Domingo Perón II,Modalidad Especial_Formaci�n Integral,5583.17791093555,18385,Comuna 3
982,Parque San Carlos,Modalidad Especial_Formaci�n Integral,8107.53419325856,12890,Presidente Perón
988,El Quijote,Modalidad Especial_Formaci�n Integral,12550.1744870573,18209,Malvinas Argentinas
1032,La Porteña,Modalidad Especial_Formaci�n Integral,2169.71040896511,16520,Ezeiza
1086,Portugal,Modalidad Especial_Formaci�n Integral,1512.00454156099,18209,Merlo
1089,Satélite II,Modalidad Especial_Formaci�n Integral,3972.78050733219,18385,Esteban Echeverría
1144,La Unión,Modalidad Especial_Formaci�n Integral,3351.75619336028,18209,San Miguel
1205,San Ambrosio,Modalidad Especial_Formaci�n Integral,2168.85991833289,12891,Pilar
1239,Seis de Enero,Modalidad Especial_Formaci�n Integral,1676.94834522635,18209,Hurlingham
1246,Parque Oeste,Modalidad Especial_Formaci�n Integral,5661.59478706796,18209,Morón
1250,Altos de La Reja,Modalidad Especial_Formaci�n Integral,2671.26283194487,12890,Lanús
1254,Puente Falbo,Modalidad Especial_Formaci�n Integral,3677.16080972248,65705,General San Martín
1258,Bongiovanni,Modalidad Especial_Formaci�n Integral,3485.72174740427,65705,San Isidro
1260,Villa Zapiola,Modalidad Especial_Formaci�n Integral,3928.76604475727,5848,Ituzaingó
1262,Villa Zapiola,Modalidad Especial_Formaci�n Integral,4167.80418807493,5848,Tres de Febrero
1266,Manzanares,Modalidad Especial_Formaci�n Integral,3273.83261016607,12890,Florencio Varela
1275,La Gloria,Modalidad Especial_Formaci�n Integral,5662.78511598773,18209,Quilmes
1280,Mayor del Pino,Modalidad Especial_Formaci�n Integral,1089.76583478296,18209,San Fernando
1290,Villa Trinidad,Modalidad Especial_Formaci�n Integral,3070.73385315225,65705,Comuna 9
1297,Villa Ángela,Modalidad Especial_Formaci�n Integral,1228.89993738227,12891,Lomas de Zamora
1303,Villa Escobar,Modalidad Especial_Formaci�n Integral,6739.7648228409,12890,Avellaneda
1306,Parque I,Modalidad Especial_Formaci�n Integral,3099.4658270681,6058,Comuna 15
1313,Pfizer,Modalidad Especial_Formaci�n Integral,3681.31264947676,6058,Vicente López
1346,Trujúi III,Modalidad Especial_Formaci�n Integral,3278.58211196338,12891,Comuna 14
1352,Rififí,Modalidad Especial_Formaci�n Integral,1051.04495338127,16520,Escobar
1362,Cascallares II,Modalidad Especial_Formaci�n Integral,2128.0440278528,16520,José C. Paz
1367,Cascallares,Modalidad Especial_Formaci�n Integral,1356.17061927174,16520,Moreno
1376,Cortejarena,Modalidad Especial_Formaci�n Integral,6760.89306451709,6060,La Matanza
1389,Los Molinos,Modalidad Especial_Formaci�n Integral,10812.0222328272,18209,Berazategui
1390,Güemes,Modalidad Especial_Formaci�n Integral,9240.5524330331,12890,Tigre
1393,Dimini,Modalidad Especial_Formaci�n Integral,6236.00648656555,6059,Comuna 6
1396,La Latita,Modalidad Especial_Formaci�n Integral,1424.94780652311,12891,Comuna 1
1398,La Porteña II,Modalidad Especial_Formaci�n Integral,1782.91751681322,16520,Comuna 4
1496,Puente Roca,Modalidad Especial_Formaci�n Integral,2472.13492766731,65705,Comuna 5
1498,Bongiovanni,Modalidad Especial_Formaci�n Integral,3693.68029286693,6058,Comuna 12
1500,Evita Obrera,Modalidad Especial_Formaci�n Integral,3866.22317368114,6058,Almirante Brown
1505,El Milenio,Modalidad Especial_Formaci�n Integral,2388.97070295412,18209,Comuna 7
1507,Puente Roca III,Modalidad Especial_Formaci�n Integral,3303.91980910034,65705,Comuna 10
1508,Reja Grande,Modalidad Especial_Formaci�n Integral,5866.33192570921,6060,Comuna 11
1529,Puente Roca II,Modalidad Especial_Formaci�n Integral,2165.74165250193,65705,Comuna 2
2921,San Carlos II,Modalidad Especial_Formaci�n Integral,5193.19082125661,18385,Comuna 13
2942,San Carlos I,Modalidad Especial_Formaci�n Integral,3806.90112640847,6058,Comuna 8
2949,Pompeya,Modalidad Especial_Formaci�n Integral,4681.70157923532,5848,Comuna 3
2950,Satélite,Modalidad Especial_Formaci�n Integral,5263.87416288894,18385,Presidente Perón
4344,San Jorge,Modalidad Especial_Formaci�n Integral,3841.15440681653,16520,Malvinas Argentinas
4345,Casco Salas,Modalidad Especial_Formaci�n Integral,3520.47092418872,16520,Ezeiza
4385,Santa Brígida,Modalidad Especial_Formaci�n Integral,4007.63915707509,12891,Merlo
4386,La Gloria II,Modalidad Especial_Formaci�n Integral,7388.7534998106,6059,Esteban Echeverría
4388,San Francisco,Modalidad Especial_Formaci�n Integral,827.297967254871,18209,San Miguel
4397,San Alberto,Modalidad Especial_Formaci�n Integral,936.270121326433,18209,Pilar
4440,El Progreso,Modalidad Especial_Formaci�n Integral,2960.06027626383,18209,Hurlingham
4441,Los Cedros,Modalidad Especial_Formaci�n Integral,783.983078370475,18209,Morón
4442,Luján,Modalidad Especial_Formaci�n Integral,1260.35086441378,18209,Lanús
4443,Ocho de Diciembre,Modalidad Especial_Formaci�n Integral,1813.7596172807,18209,General San Martín
4444,San Cayetano,Modalidad Especial_Formaci�n Integral,1611.27826554126,18209,San Isidro
4445,Tres de Febrero,Modalidad Especial_Formaci�n Integral,2656.51493038785,18209,Ituzaingó
4542,Lomas Verdes,Modalidad Especial_Formaci�n Integral,2347.71611622275,12891,Tres de Febrero
4543,Sin Nombre,Modalidad Especial_Formaci�n Integral,1711.97922417936,12891,Florencio Varela
4545,Malaver II,Modalidad Especial_Formaci�n Integral,4249.40502014082,12891,Quilmes
4733,Morenito,Modalidad Especial_Formaci�n Integral,5848.35569149736,12891,San Fernando
4735,Pfizer,Modalidad Especial_Formaci�n Integral,4116.40717920207,6058,Comuna 9
4736,Santa Paula,Modalidad Especial_Formaci�n Integral,1679.7608706719,12891,Lomas de Zamora
4738,Don José,Modalidad Especial_Formaci�n Integral,2484.21650165496,18209,Avellaneda
4739,Villa Salas,Modalidad Especial_Formaci�n Integral,3389.88204939404,6057,Comuna 15
5306,Mariló II,Modalidad Especial_Formaci�n Integral,3726.87027634533,65705,Vicente López
5310,Madre Esperanza,Modalidad Especial_Formaci�n Integral,3185.02176295877,12891,Comuna 14
5352,La Esperanza,Modalidad Especial_Formaci�n Integral,4858.44113556629,18209,Escobar
5353,Veinticinco de Septiembre,Modalidad Especial_Formaci�n Integral,1974.47246662212,18209,José C. Paz
